robot_src,pose_src,robot_dst,pose_dst,qx,qy,qz,qw,tx,ty,tz,kappa,tau,is_known_inlier,weight
5,69,5,70,-0.000777459,0.173677,0.014995,0.984688,0.895523,-0.374435,5.5565,10000,100,1,1
5,70,5,71,-0.01498,-0.0449493,0.00723904,0.998851,-1.23714,-0.419821,5.29165,10000,100,1,1
5,71,5,72,-0.00235561,-0.19384,-0.016486,0.980892,-0.287754,-0.400292,5.37302,10000,100,1,1
5,72,5,73,-0.00553894,-0.0811257,-0.0121336,0.996615,-1.53025,-0.509346,5.38173,10000,100,1,1
5,73,5,74,0.0151256,-0.229041,-0.0148316,0.973186,-2.60322,-0.497147,4.9347,10000,100,1,1
5,74,5,75,-0.00919957,0.00011057,-0.00485544,0.999946,-0.0767194,-0.40388,5.71812,10000,100,1,1
5,75,5,76,0.00269612,0.00830783,-0.00713956,0.999936,-0.36904,-0.491688,5.38286,10000,100,1,1
5,76,5,77,0.00135237,0.0699803,0.0128257,0.997465,-0.368895,-0.487981,5.49315,10000,100,1,1
5,77,5,78,0.00396867,-0.0818156,-0.00965374,0.996593,-0.925115,-0.468167,5.32794,10000,100,1,1
5,78,5,79,0.00347563,-0.00377086,0.00116771,0.999986,0.0943557,-0.407417,5.34722,10000,100,1,1
5,79,5,80,-0.0156449,-0.00211367,0.0165562,0.999738,-0.253372,-0.366083,5.5231,10000,100,1,1
5,80,5,81,0.00973653,0.0562876,-0.0115139,0.998301,0.546403,-0.535626,5.34153,10000,100,1,1
5,81,5,82,-0.00645707,-0.0268942,0.000108684,0.999617,-0.698701,-0.391772,5.30417,10000,100,1,1
5,82,5,83,-0.00388746,0.0791824,0.0484129,0.995676,0.372603,-0.555893,5.42701,10000,100,1,1
5,83,5,84,0.0195413,0.0209685,-0.0375811,0.998882,-0.0658401,-0.613077,5.4644,10000,100,1,1
5,84,5,85,0.0144416,-0.200797,-0.0204538,0.979313,-1.17296,-0.475301,5.44713,10000,100,1,1
5,85,5,86,-0.0104911,-0.147858,-0.0105397,0.988897,-0.315465,-0.25782,5.30567,10000,100,1,1
5,86,5,87,-0.0108499,-0.219662,-0.00591331,0.975498,-1.20242,-0.382969,4.94007,10000,100,1,1
5,87,5,88,0.00635374,-0.129882,-0.0118183,0.991439,-3.36124,-0.216392,3.99567,10000,100,1,1
5,88,5,89,-0.00537243,-0.0481036,-0.00748897,0.9988,-0.298363,-0.362123,5.30114,10000,100,1,1
5,89,5,90,0.00743003,-0.0882136,-0.00251619,0.996071,-0.836357,-0.462627,5.50873,10000,100,1,1
5,90,5,91,-0.0094184,0.0646706,0.00434081,0.997853,0.250728,-0.418045,5.63894,10000,100,1,1
5,91,5,92,-0.00347974,-0.022139,0.0012916,0.999748,0.0265428,-0.545654,5.47623,10000,100,1,1
5,92,5,93,0.00672624,0.0541575,-0.00054878,0.99851,0.184735,-0.595596,5.6807,10000,100,1,1
5,93,5,94,0.00956791,-0.0706124,-0.000861453,0.997458,-1.17384,-0.511725,5.07178,10000,100,1,1
5,94,5,95,0.00645937,0.0460543,-0.00301037,0.998914,0.774004,-0.294644,5.31249,10000,100,1,1
5,95,5,96,-0.0162895,-0.0189603,0.00410164,0.999679,0.0169606,-0.182799,3.81115,10000,100,1,1
5,0,5,95,0.00174032,-0.0189213,-0.0126547,0.999739,1.29502,-0.12066,-3.3592,10000,100,0,0.000618465
0,94,5,48,0.0202453,0.0326716,-0.0111281,0.999199,0.357255,0.589317,0.688666,10000,100,0,0.000330406
0,100,5,54,0.0197112,-0.0881334,-0.00373324,0.995907,-1.57674,-0.206907,-1.90124,10000,100,0,0.000757016
0,101,5,55,0.164011,0.0495183,-0.0465173,0.984116,-1.30751,2.73769,0.588387,10000,100,0,0.000247314
0,101,5,56,0.0775913,-0.218149,-0.0706719,0.970256,0.838466,0.232474,4.59486,10000,100,0,0.000294711
4,116,5,51,-0.0191079,0.0870395,0.0269756,0.995656,-2.16665,0.71869,-4.97862,10000,100,0,0.000863761
4,116,5,52,-0.00414427,0.0573697,0.00689825,0.998321,-0.776285,-0.639284,1.6744,10000,100,0,0.00191994
4,131,5,71,-0.0124018,0.295209,0.0203363,0.955136,-0.290563,-0.105198,0.25315,10000,100,0,0.00190582
4,171,5,88,-0.0495539,0.0491064,0.0321431,0.997046,0.152425,-1.69596,-0.546014,10000,100,0,0.000761634
4,172,5,89,0.00417164,0.0348769,0.0683629,0.997042,-0.299827,1.66311,-1.89914,10000,100,0,0.000657682
4,173,5,90,0.0731156,-0.0582786,0.000299294,0.995619,0.135624,0.010417,-0.281169,10000,100,0,0.00161577
4,174,5,91,0.00857036,-0.00063281,0.00436829,0.999954,0.0873064,0.0387905,0.608545,10000,100,0,0.00126175
4,175,5,92,-0.00538408,-0.0511903,-0.00479169,0.998663,-0.523921,0.242799,-0.278829,10000,100,0,0.00176478
4,176,5,92,0.00902888,0.0211312,-0.0766823,0.996791,0.0940119,0.785473,-5.1758,10000,100,0,0.00071553
4,176,5,93,-0.0191323,0.0973242,-0.0852496,0.99141,-0.130385,-0.499771,-0.735671,10000,100,0,0.000589284
4,177,5,94,0.0253178,0.0596561,-0.0121744,0.997824,0.0288362,0.603876,-1.44845,10000,100,0,0.00156095
4,176,5,94,0.00411842,-0.022376,0.00305863,0.999736,-0.083122,-0.349245,4.86662,10000,100,0,0.005668
4,178,5,95,0.0193131,0.0286072,0.00194899,0.999402,0.771813,0.192518,-0.578926,10000,100,0,0.00429242
4,179,5,1,-0.0143053,-0.103237,0.00564556,0.994538,-0.5506,-0.84662,4.44284,10000,100,0,0.000702347
4,180,5,1,-0.00361118,-0.0553364,0.00719371,0.998435,0.404807,-0.420811,-0.754931,10000,100,0,0.000656924
3,203,5,88,-0.0104433,0.0399707,0.011306,0.999082,0.257107,0.0446348,1.79301,10000,100,0,0.00135403
3,204,5,88,-0.00588941,0.0717778,0.0224507,0.997151,-0.468745,-0.163661,-2.09906,10000,100,0,0.00111122
3,204,5,89,-0.0109244,0.0130847,-0.0230407,0.999589,0.677853,-0.505662,3.07901,10000,100,0,0.001964
3,205,5,89,-0.0139059,-0.00205819,0.00448165,0.999891,0.504879,0.0237133,-2.80339,10000,100,0,0.00185119
3,205,5,90,-0.011453,-0.0945854,0.0499653,0.994196,-0.336181,0.0698075,1.73074,10000,100,0,0.000906281
3,206,5,90,0.0101749,0.0465874,-0.00181451,0.998861,-0.582623,0.786057,-3.6871,10000,100,0,0.00131665
3,206,5,91,-0.0195438,0.0911314,0.0391556,0.994877,0.771329,-1.31477,3.94602,10000,100,0,0.000964508
3,207,5,91,-0.00930405,-0.0923254,0.0289585,0.995264,0.391076,0.256136,-2.84997,10000,100,0,0.00135968
3,207,5,92,-0.00776013,-0.19571,-0.0410031,0.979773,2.66825,-0.543193,3.79679,10000,100,0,0.000483909
3,208,5,92,-0.0082908,-0.0568139,0.00235181,0.998348,2.24671,0.870634,-3.60291,10000,100,0,0.000925711
3,209,5,93,-0.00672042,0.00769041,-0.0715464,0.997385,0.463557,-1.3136,0.295512,10000,100,0,0.000548039
3,208,5,93,0.00746138,0.0922724,-0.00775399,0.995676,-0.341055,0.105425,2.9088,10000,100,0,0.000821916
3,209,5,94,0.0253098,-0.0646114,-0.0346676,0.996987,-0.448328,-0.356829,3.87002,10000,100,0,0.00131471
3,212,5,0,0.00552029,0.14409,0.0118969,0.989478,-1.17342,0.598554,-3.15035,10000,100,0,0.000655692
3,213,5,1,-0.00869122,-0.0395571,0.00444368,0.99917,1.02992,0.0734486,-3.2744,10000,100,0,0.000486732
3,212,5,1,-0.0156576,0.0402852,0.0204324,0.998857,0.816249,-0.205049,2.2429,10000,100,0,0.000498971
