robot_src,pose_src,robot_dst,pose_dst,qx,qy,qz,qw,tx,ty,tz,kappa,tau,is_known_inlier,weight
2,0,2,1,-0.0161776,0.288002,-0.0123984,0.957413,3.34811,-0.0139479,1.66112,10000,100,1,1
2,1,2,2,0.013051,0.218078,-0.00571186,0.975827,4.61578,1.03686,5.59928,10000,100,1,1
2,2,2,3,-0.0159067,-0.0224742,0.0146949,0.999513,1.13553,1.97348,4.63439,10000,100,1,1
2,3,2,4,0.0910204,-0.0397051,-0.0135152,0.994965,-0.601435,-0.40186,0.786309,10000,100,1,1
2,4,2,5,-0.0999257,0.00446078,0.010424,0.99493,-0.0145663,-1.51751,4.50928,10000,100,1,1
2,5,2,6,-0.00198429,-0.102907,-0.00164087,0.994688,0.207229,-0.570604,4.70258,10000,100,1,1
2,6,2,7,0.0137759,0.0929519,-0.0021074,0.995573,0.944075,-0.378551,5.17091,10000,100,1,1
2,7,2,8,-0.00207894,0.0353743,-0.0042268,0.999363,0.0136629,-0.139085,5.05651,10000,100,1,1
2,8,2,9,-0.00192291,0.00313036,0.00349573,0.999987,-0.0153814,-0.117474,5.23815,10000,100,1,1
2,9,2,10,0.000402533,-0.207585,-0.00187494,0.978215,-0.711894,-0.0752571,4.99609,10000,100,1,1
2,10,2,11,-0.00952259,0.320245,0.00582379,0.947269,2.25335,-0.0229084,4.47992,10000,100,1,1
2,11,2,12,0.00611527,-0.0646834,-0.0016222,0.997886,-0.911311,-0.0664614,4.75223,10000,100,1,1
2,12,2,13,-0.00577936,-0.0535065,-0.001118,0.99855,-1.11274,-0.148788,5.2829,10000,100,1,1
2,13,2,14,0.0124121,0.237043,0.00861411,0.971382,0.208529,-0.230351,4.81094,10000,100,1,1
2,14,2,15,-0.0145485,-0.187835,-0.0120329,0.982019,-1.57132,-0.0127862,4.97328,10000,100,1,1
2,15,2,16,0.00709329,-0.0647358,-0.00385905,0.99787,-0.557778,-0.238114,5.70919,10000,100,1,1
2,16,2,17,0.00531704,0.101399,0.00828987,0.994797,0.395222,-0.117242,5.34728,10000,100,1,1
2,17,2,18,-0.00890628,-0.117845,-0.00539608,0.992977,-0.763582,0.0103964,5.54178,10000,100,1,1
2,18,2,19,0.0459051,0.0276826,-0.00334288,0.998557,0.400179,-0.431391,5.37216,10000,100,1,1
2,19,2,20,-0.0467197,-0.0249066,0.00406138,0.998589,-0.146967,-0.0119921,5.45727,10000,100,1,1
2,20,2,21,0.046983,-0.159052,-0.00291556,0.986147,-2.03624,-0.118988,4.86535,10000,100,1,1
2,21,2,22,-0.000313043,0.346009,-0.00112042,0.938231,2.47891,-0.113848,4.62683,10000,100,1,1
2,22,2,23,-0.0425291,-0.297292,-0.00461817,0.953828,-1.34966,0.142676,3.31333,10000,100,1,1
2,23,2,24,-0.00838664,0.570973,0.00584372,0.820905,1.52169,-0.0279688,3.39392,10000,100,1,1
2,24,2,25,0.0179424,-0.76146,-0.0052778,0.647943,-2.78689,-0.0354803,1.76096,10000,100,1,1
2,25,2,26,-0.136471,-0.644222,-0.0506392,0.750859,-5.2583,4.29252,4.99266,10000,100,1,1
2,26,2,27,0.137417,0.230427,-0.0199413,0.963132,2.95746,0.992681,2.80434,10000,100,1,1
2,27,2,28,0.0818313,0.164269,0.000901617,0.983015,2.15065,3.80246,3.24234,10000,100,1,1
2,28,2,29,-0.010115,-0.0949921,0.0216268,0.995192,0.110063,2.1537,2.12043,10000,100,1,1
2,29,2,30,-0.0440532,0.0203388,-0.00928732,0.998779,0.254588,-2.96223,1.80465,10000,100,1,1
2,30,2,31,-0.0205419,0.0791062,-0.00255127,0.996651,-0.267514,-3.71871,4.51911,10000,100,1,1
2,31,2,32,0.0043532,-0.077219,2.00983e-05,0.997005,-0.43259,-0.362535,5.11428,10000,100,1,1
2,32,2,33,-0.018399,-0.0231971,-0.0011949,0.999561,-0.0914275,-0.218953,5.47329,10000,100,1,1
2,33,2,34,0.0223447,0.0224522,-0.0051238,0.999485,0.398115,-0.155392,5.43265,10000,100,1,1
2,34,2,35,-0.0110672,-0.00501682,0.000699086,0.999926,0.0194567,-0.0646472,5.26977,10000,100,1,1
2,35,2,36,-0.00834637,0.0513463,0.00196057,0.998644,0.0606401,-0.045098,5.39318,10000,100,1,1
2,36,2,37,0.0111508,-0.10603,-0.00153341,0.994299,-0.716716,-0.136224,5.47852,10000,100,1,1
2,37,2,38,-0.00809075,0.0657866,0.00489283,0.997789,0.398109,-0.0919141,5.37608,10000,100,1,1
2,38,2,39,-0.00578444,0.290917,4.49938e-05,0.956731,0.735366,-0.163663,4.79858,10000,100,1,1
2,39,2,40,0.00155779,0.436718,0.0101612,0.89954,3.19401,0.350375,3.54223,10000,100,1,1
2,40,2,41,0.00795908,0.941446,0.00322138,-0.337056,1.17817,0.0524972,-0.174531,10000,100,1,1
2,41,2,42,0.00675773,0.51684,-0.00305596,0.85605,4.69363,-0.0452186,1.66252,10000,100,1,1
2,42,2,43,0.0329771,-0.0608693,0.00282587,0.997597,-0.298804,-0.428091,5.23687,10000,100,1,1
2,43,2,44,-0.00352518,0.0278304,-0.00112138,0.999606,0.757701,-0.233822,3.5129,10000,100,1,1
2,44,2,45,-0.00416529,0.0171741,-0.00231566,0.999841,-0.871897,0.0864569,2.74823,10000,100,1,1
2,45,2,46,0.0223058,-0.0242906,-0.00114491,0.999455,0.41452,-0.0783038,2.05449,10000,100,1,1
2,46,2,47,-0.020936,-0.0143099,-0.00473457,0.999667,-0.138765,-0.0146163,5.49295,10000,100,1,1
2,47,2,48,-0.0214825,-0.00169444,0.00816645,0.999734,0.266339,-0.0106874,5.25672,10000,100,1,1
2,48,2,49,0.00437064,0.00291496,-0.00350399,0.99998,0.350374,-0.154885,5.41524,10000,100,1,1
2,49,2,50,-0.00988884,-0.0445117,0.00482775,0.998948,-1.07676,-0.000590139,5.44388,10000,100,1,1
2,50,2,51,0.00530035,0.0874607,-0.000667996,0.996154,0.624062,-0.110597,5.33599,10000,100,1,1
2,51,2,52,-0.0080625,-0.0477189,0.00366813,0.998822,-0.289639,-0.122116,5.04968,10000,100,1,1
2,52,2,53,0.00993498,0.888592,0.00748566,0.458529,2.15893,0.383361,1.21856,10000,100,1,1
2,53,2,54,-0.00483864,-0.264887,-0.00719542,0.964241,-3.08382,-0.308988,4.14116,10000,100,1,1
2,54,2,55,0.00345307,-0.0308992,0.00328961,0.999511,-0.607759,-0.136479,5.24097,10000,100,1,1
2,55,2,56,-0.00362286,-0.00290149,0.00157483,0.999988,-0.0245857,-0.0967831,5.30776,10000,100,1,1
2,56,2,57,-0.00265579,0.011209,0.000765279,0.999933,0.0240333,-0.121494,5.38804,10000,100,1,1
2,57,2,58,0.00519649,-0.0435641,-0.00938254,0.998993,-0.380553,-0.13484,5.3573,10000,100,1,1
2,58,2,59,0.00100259,0.971103,0.00786848,-0.23853,2.06641,-0.0679011,1.27206,10000,100,1,1
2,59,2,60,0.00252373,0.988817,0.0127848,0.148563,1.49049,0.245916,-1.79827,10000,100,1,1
2,60,2,61,0.000766583,-0.719601,-0.0100128,0.694315,-1.8693,0.13367,3.16159,10000,100,1,1
2,61,2,62,0.00193145,0.0466582,0.00223386,0.998907,0.220831,-0.150945,4.43965,10000,100,1,1
2,62,2,63,0.000500129,-0.114134,0.00241363,0.993462,-1.27586,-0.098827,4.97146,10000,100,1,1
2,63,2,64,0.00417287,0.968064,0.01052,-0.250446,2.34511,-0.0578555,1.87471,10000,100,1,1
2,64,2,65,-0.00341393,0.943318,0.0183169,-0.331366,1.41,-0.0873271,-0.290894,10000,100,1,1
2,65,2,66,0.00999061,-0.52945,0.0001182,0.848282,-3.45047,-0.412759,3.42663,10000,100,1,1
2,66,2,67,-0.00289358,0.0850288,-0.000556842,0.996374,0.545214,0.121387,5.3381,10000,100,1,1
2,67,2,68,0.00411343,-0.0781287,0.0077654,0.996905,-0.800734,-0.161616,5.51748,10000,100,1,1
2,68,2,69,-0.011527,0.045794,-0.00561151,0.998869,0.346623,-0.0407358,5.56227,10000,100,1,1
2,69,2,70,0.00614192,-0.00996161,-0.00401884,0.999923,-0.114554,-0.189395,5.53347,10000,100,1,1
2,70,2,71,0.000421058,0.727932,0.0120346,0.685543,-0.175095,-0.168395,4.47175,10000,100,1,1
2,71,2,72,0.0135127,0.980019,-0.023449,-0.197055,0.210076,0.167002,-1.4754,10000,100,1,1
2,72,2,73,-0.0388352,-0.294906,-0.011882,0.954663,-2.2356,-0.00963612,4.77153,10000,100,1,1
2,73,2,74,-0.00334334,0.093184,0.0085146,0.995607,0.549603,-0.124879,5.38131,10000,100,1,1
2,74,2,75,0.0086219,0.189451,0.00128219,0.981852,0.504686,-0.143278,5.37492,10000,100,1,1
2,75,2,76,0.0101091,0.971285,0.0104953,-0.237474,1.19567,0.274444,-0.872579,10000,100,1,1
2,76,2,77,0.00469697,0.995049,0.0157301,0.0980209,1.19421,-0.305346,-1.98018,10000,100,1,1
2,77,2,78,0.00466159,-0.315388,-0.00703097,0.948925,-2.67399,0.0821539,4.51318,10000,100,1,1
2,78,2,79,-0.0035848,0.0867134,0.00212294,0.996225,0.35653,-0.150031,5.45381,10000,100,1,1
2,79,2,80,-0.0111062,0.0769487,0.00210989,0.996971,-0.497452,-0.0797108,5.27903,10000,100,1,1
2,80,2,81,0.0122302,0.58856,0.0133849,0.80825,4.58804,-0.0948634,2.60512,10000,100,1,1
2,81,2,82,-0.00708855,-0.0594652,-0.00252998,0.998202,0.772425,-0.0336427,3.89485,10000,100,1,1
2,82,2,83,0.0019713,0.963136,0.0262813,-0.267721,-0.507178,-0.0721359,-1.68767,10000,100,1,1
2,83,2,84,0.009694,-0.165154,-0.00612029,0.986201,-1.42825,-0.18977,5.00517,10000,100,1,1
2,84,2,85,0.00258831,0.252983,0.00383548,0.96746,-1.22155,0.104222,3.85168,10000,100,1,1
2,85,2,86,-0.00243654,-0.271158,-0.00432667,0.962522,-2.60295,-0.102567,5.03673,10000,100,1,1
2,86,2,87,-0.00400445,0.0463912,0.00187326,0.998914,-0.0567631,-0.123161,5.34926,10000,100,1,1
2,87,2,88,-0.0097173,-0.029281,-0.00284247,0.99952,-0.908671,0.255175,2.14528,10000,100,1,1
2,88,2,89,0.00444686,-0.0106922,0.00267467,0.999929,-0.422585,-0.425924,5.3342,10000,100,1,1
2,89,2,90,0.00332834,-0.0796841,-0.00321364,0.996809,-0.313194,-0.18173,5.25141,10000,100,1,1
2,90,2,91,0.00229925,0.0384876,-0.000748941,0.999256,0.264517,-0.195696,5.39647,10000,100,1,1
2,91,2,92,-0.00383983,-0.0687817,-0.00259111,0.997621,-0.280072,-0.144505,5.56223,10000,100,1,1
2,92,2,93,0.00288742,0.0825905,0.005366,0.996565,0.23106,-0.0849204,5.58131,10000,100,1,1
2,93,2,94,0.00127405,-0.113758,-0.00265023,0.993504,-1.0831,-0.165926,5.51155,10000,100,1,1
2,94,2,95,-0.00177368,0.0652989,0.000936235,0.997864,1.15434,-0.151573,5.22554,10000,100,1,1
2,95,2,96,-0.00654045,-0.00286049,-0.00384584,0.999967,0.0062844,-0.162465,5.27903,10000,100,1,1
2,96,2,97,0.0112324,-0.0200282,0.00639354,0.999716,0.140008,-0.208258,5.11811,10000,100,1,1
2,97,2,98,-0.00505921,-0.195027,-0.00333716,0.980779,-0.132864,-0.0456456,3.57034,10000,100,1,1
