robot_src,pose_src,robot_dst,pose_dst,qx,qy,qz,qw,tx,ty,tz,kappa,tau,is_known_inlier,weight
1,0,1,1,-0.0111129,0.464455,0.0135164,0.885424,3.80797,-0.117421,1.25713,10000,100,1,1
1,1,1,2,0.0026702,0.117531,0.00578399,0.993049,1.58469,-0.339931,5.09904,10000,100,1,1
1,2,1,3,-0.00451031,0.0228969,-0.000595582,0.999727,-0.052008,-0.385125,5.31538,10000,100,1,1
1,3,1,4,-0.000100948,-0.0221117,-0.00733234,0.999729,-0.223363,-0.354525,5.15567,10000,100,1,1
1,4,1,5,0.00051115,-0.0928156,0.00201309,0.995681,-0.938562,-0.437252,5.2691,10000,100,1,1
1,5,1,6,-0.00132222,0.0613858,0.00448957,0.998103,0.285625,-0.368958,5.29446,10000,100,1,1
1,6,1,7,0.00130987,0.0262657,-0.00571329,0.999638,-0.0171101,-0.462745,5.19971,10000,100,1,1
1,7,1,8,-0.00276222,0.0155795,0.00170226,0.999873,-0.0160756,-0.422126,5.37336,10000,100,1,1
1,8,1,9,-0.00264114,0.056553,0.0174956,0.998243,-1.75847,-0.258263,4.68431,10000,100,1,1
1,9,1,10,-0.0105472,-0.618546,-0.0256174,0.78526,0.390125,0.20601,-0.585606,10000,100,1,1
1,10,1,11,0.00512942,0.705007,0.0294322,0.708571,4.49297,-0.220551,1.44305,10000,100,1,1
1,11,1,12,0.00162747,-0.131023,-0.013175,0.99129,-0.616298,-0.379026,5.38031,10000,100,1,1
1,12,1,13,0.0014694,-0.025578,0.00170614,0.99967,-0.370236,-0.360332,5.35884,10000,100,1,1
1,13,1,14,-0.00728379,0.02091,0.00276676,0.999751,-0.0109926,-0.334737,5.2416,10000,100,1,1
1,14,1,15,0.00254381,-0.055452,-0.00537537,0.998444,-0.621744,-0.464526,5.37455,10000,100,1,1
1,15,1,16,-0.0035814,0.117969,0.00937594,0.992967,0.211358,-0.402763,5.30068,10000,100,1,1
1,16,1,17,-0.00767771,0.874446,0.0475432,0.482727,1.89158,0.0226826,1.95136,10000,100,1,1
1,17,1,18,0.00457132,-0.298877,-0.0107447,0.95422,-3.50005,-0.224576,4.00311,10000,100,1,1
1,18,1,19,-0.00293211,-0.039909,-0.00382834,0.999192,-0.457577,-0.367324,5.29646,10000,100,1,1
1,19,1,20,-0.00132621,0.031798,0.000844193,0.999493,0.023402,-0.365576,5.25214,10000,100,1,1
1,20,1,21,0.00474675,0.030121,0.00291781,0.999531,0.0157255,-0.433319,5.46611,10000,100,1,1
1,21,1,22,-0.00878192,-0.0658146,-0.00220839,0.997791,-0.43684,-0.385789,5.44098,10000,100,1,1
1,22,1,23,0.00684523,0.0222314,-0.0031408,0.999724,-0.00274585,-0.457045,5.42223,10000,100,1,1
1,23,1,24,-0.00404396,0.985677,0.0982339,0.137024,0.117772,-0.425302,3.56516,10000,100,1,1
1,24,1,25,0.0394106,-0.302084,-0.0421943,0.951531,0.0590054,-0.42348,4.34106,10000,100,1,1
1,25,1,26,0.00139206,-0.344249,-0.0196132,0.938673,-3.31604,-0.221377,4.03767,10000,100,1,1
1,26,1,27,-0.000840994,0.0217935,0.00305236,0.999757,-0.00949116,-0.391113,5.37673,10000,100,1,1
1,27,1,28,0.00516789,-0.044284,-0.00384737,0.998998,-0.420572,-0.401999,5.42631,10000,100,1,1
1,28,1,29,-0.00116015,0.0224743,0.0077002,0.999717,0.0191394,-0.327992,5.58871,10000,100,1,1
1,29,1,30,-0.0029886,-0.0254306,-0.00407286,0.999664,-0.102311,-0.366536,5.59454,10000,100,1,1
1,30,1,31,-0.0049266,0.716112,0.0381131,0.696927,1.5307,-0.194758,4.14536,10000,100,1,1
1,31,1,32,-0.000834521,-0.165298,-0.00691263,0.986219,-0.165505,-0.326877,4.96828,10000,100,1,1
1,32,1,33,0.00354025,-0.570497,-0.0358435,0.820509,-4.12321,-0.139419,2.58703,10000,100,1,1
1,33,1,34,-0.00235675,0.0153411,0.00195866,0.999878,-0.0681074,-0.412813,5.321,10000,100,1,1
1,34,1,35,-0.00725726,0.758944,0.0479308,0.649349,1.89904,-0.446199,3.90741,10000,100,1,1
1,35,1,36,0.00237936,0.30153,0.0255463,0.953111,2.26402,-0.148824,4.52962,10000,100,1,1
