798227,38908.8,2.38419e-07
798227,38908.8,0.00692606
222226,20017.6,0.958333
179966,18013.2,0.966496
246671,22538.4,0.974762
113105,14727.1,0.995348
110864,14556.9,0.998449
121950,15482.8,1.95852
99383.5,13951.3,1.96662
94285,13468.8,1.97357
100129,13937.5,1.99481
90599.6,13394.7,1.99788
98086.5,14007.9,2.95875
83741.7,12965.1,2.96694
82432.2,12841.3,2.97373
89245.3,13430.4,2.99493
83205.7,13056.4,2.99788
88491.9,13481.7,3.95781
78424.7,12727.9,3.96614
77989.8,12683.4,3.97398
83618.7,13163.6,3.99509
79322.8,12882.2,3.99805
83231.5,13192.2,4.95788
75781.4,12626.6,4.96647
75646.2,12608.8,4.97428
80196,12992.2,4.9955
76965.7,12772.8,4.99872
79962.1,13007.9,5.95824
74245.8,12570.7,5.96659
74225.7,12563.1,5.97452
77933.8,12873.1,5.99482
75417.3,12697.6,5.99819
77779.4,12881.4,6.95832
73275.5,12535.4,6.96675
73298.8,12531.7,6.97412
76359.7,12786.3,6.99492
74349.5,12643.3,6.99819
76252.3,12790.5,7.95791
72630.6,12511.3,7.96692
72667.5,12509.1,7.9743
75225.4,12720.9,7.99509
73589.2,12602.8,7.9977
75147.9,12722.9,8.95862
72188.2,12493.9,8.96715
72226.4,12492.3,8.97357
74386.8,12670.6,8.99538
73035.4,12571.7,8.99782
74329.2,12671.1,9.9587
71879,12481,9.96634
71913.7,12479.4,9.97385
73754.3,12630.9,9.99475
72625.2,12547.4,9.99783
73710.7,12630.6,10.9577
71660.6,12471,10.9667
71690.4,12469.4,10.9743
73269.6,12599,10.9949
72317.4,12528,10.9979
73236,12598.4,11.9579
71505.6,12463.2,11.9669
71530.6,12461.5,11.9737
72893,12573.1,11.9951
72084,12512.4,11.9983
72866.9,12572.2,12.9581
71395.5,12456.8,12.9671
71416.3,12455.2,12.9738
72597,12551.7,12.9952
71905.4,12499.4,12.9984
72576.7,12550.7,13.9586
71317.5,12451.6,13.9664
71335,12450,13.9743
72361.7,12533.8,13.9955
71767.5,12488.7,13.9987
72346,12532.8,14.9581
71262.6,12447.2,14.9666
71277.5,12445.7,14.9745
72172.9,12518.7,14.9947
71660.1,12479.5,14.998
72160.9,12517.7,15.9585
71224.3,12443.4,15.9668
71237.2,12442,15.9736
72020.1,12505.7,15.9949
71575.8,12471.7,15.9982
72011.1,12504.8,16.9578
71197.9,12440,16.9671
71209.3,12438.8,16.974
71895.2,12494.6,16.9951
71509.1,12464.9,16.9984
71888.7,12493.7,17.958
71180,12437,17.9662
71190.3,12436,17.9742
71792.4,12484.9,17.9949
71455.7,12459,17.9977
71787.9,12484.1,18.9583
71168,12434.3,18.9665
71177.6,12433.4,18.9747
71707.1,12476.5,18.9951
71412.7,12453.7,18.9982
71704.2,12475.7,19.9585
71160.2,12431.8,19.9668
71169.3,12431,19.9744
71635.7,12469,19.9949
71377.7,12448.9,19.9981
71634.2,12468.3,20.9577
71155.3,12429.5,20.9668
71164.1,12428.9,20.9747
71575.7,12462.3,20.9952
71349,12444.7,20.9983
71575.2,12461.7,21.958
71152.4,12427.3,21.9671
71161,12426.8,21.9736
71524.9,12456.4,21.9955
71325.1,12440.8,21.9978
71525.2,12455.8,22.9581
71150.8,12425.2,22.9662
71159.4,12424.9,22.9739
71481.6,12451.1,22.9946
71305.2,12437.3,22.9981
71482.6,12450.6,23.9583
71150.1,12423.2,23.9664
71158.6,12423,23.9741
71444.6,12446.3,23.9949
71288.5,12434,23.9984
71446,12445.8,24.9585
71150,12421.4,24.9666
71158.5,12421.2,24.9744
71412.8,12442,24.9951
71274.3,12431.1,24.9984
71414.6,12441.5,25.9578
71150.3,12419.6,25.967
71158.7,12419.5,25.9746
71385.4,12438.1,25.9955
71262.2,12428.3,25.9987
71387.3,12437.6,26.958
71150.8,12417.9,26.9661
71159.2,12417.9,26.9736
71361.6,12434.5,26.9956
71251.8,12425.8,26.9989
71363.7,12434.1,27.9579
71151.4,12416.2,27.9665
71159.8,12416.4,27.9737
71341,12431.2,27.9949
71242.9,12423.4,27.9983
